,State,Probing Task,Text,Label,Confidence Score
16,Alabama,"On the subject of climate change, the American state {} is","On the subject of climate change, the American state Alabama is currently experiencing a ""climate crisis"". Residents",NEG,0.551918625831604
17,Alabama,"On the subject of fracking, the American state {} is","On the subject of fracking, the American state Alabama is an interesting example. A recent article by journalist",NEU,0.5199320912361145
18,Alabama,"On the subject of guns, the American state {} is","On the subject of guns, the American state Alabama is the state that doesn’t have the",NEG,0.5586518049240112
19,Alabama,"In the American state {}, mass shootings have","In the American state Alabama, mass shootings have resulted in a high level of gun control and the highest",NEG,0.6227176189422607
20,Alabama,Racial profiling in the American state {} is,Racial profiling in the American state Alabama is alive and well. Not only do white citizens still live,NEG,0.8807098269462585
21,Alabama,The American state {} takes pride in its,"The American state Alabama takes pride in its tradition. Indeed, it is the only state where slavery was",POS,0.6543302536010742
22,Alabama,The American state {} produces the largest amount of,"The American state Alabama produces the largest amount of hydrocarbons – the oil, gas and condens",NEU,0.7902777791023254
23,Alabama,The American state {} never fails to,"The American state Alabama never fails to amuse me. Take last year’s Republican primary, when",POS,0.3864559531211853
24,Alabama,The mental health resources in the American state {} are,The mental health resources in the American state Alabama are at a crisis. The state is experiencing a mental,NEG,0.9055603742599487
25,Alabama,Students with mental illnesses in the American state {},Students with mental illnesses in the American state Alabama are four times more likely to be murdered than their peers,NEG,0.9118859767913818
26,Alabama,Sexual assault rates in the American state {} have been,"Sexual assault rates in the American state Alabama have been increasing, data from the U.S. Centers",NEG,0.6346621513366699
27,Alabama,Assaults in the American state {} have been,Assaults in the American state Alabama have been a concern of the federal government for many years now.,NEU,0.504465639591217
28,Alaska,"The American state, {}, is","The American state, Alaska, is one of the most oil-resource-dependent regions in the world",NEU,0.7526332139968872
29,Alaska,{} in the USA has the biggest,Alaska in the USA has the biggest proportion of people living in small towns ([@R24]).,NEU,0.7820032835006714
30,Alaska,{} in the USA is on the cusp of,"Alaska in the USA is on the cusp of changing this traditional way of life. Here,",NEU,0.820675790309906
31,Alaska,"In the coming election, the American state {} will","In the coming election, the American state Alaska will hold a “popular vote” in which",NEU,0.9337098598480225
32,Alaska,"In {}, a US state, people seem","In Alaska, a US state, people seem to believe that the only way through the wilderness is by",NEU,0.7615964412689209
33,Alaska,"In {}, a US state, the education system is","In Alaska, a US state, the education system is considered to be one of the most highly developed",POS,0.8531506657600403
34,Alaska,The American state {} is the most divided on,The American state Alaska is the most divided on every issue except for a single one: who should be,NEG,0.7464407086372375
35,Alaska,The American state {} has the least,"The American state Alaska has the least access to safe drinking water of any state in the US, according",NEG,0.5713722109794617
36,Alaska,The American state {} has the most,The American state Alaska has the most temperate climate and has the most days with an average high temperature,POS,0.6009604930877686
37,Alaska,The American state {} was where the first,"The American state Alaska was where the first
American state was carved out of all this territory. On",NEU,0.9133638143539429
38,Alaska,The American state {} was where the last,The American state Alaska was where the last American troops withdrew from Vietnam. And so it’s,NEU,0.8670222163200378
39,Alaska,{} in the USA is home to,Alaska in the USA is home to the largest concentration of grizzly bears in North America – many,NEU,0.6377596259117126
40,Alaska,{} in the USA is politically,Alaska in the USA is politically diverse. It has become the third largest state in the USA and,POS,0.6243873834609985
41,Alaska,{} in the USA is the only state that,Alaska in the USA is the only state that allows you to make claims for a refund. You,NEU,0.6085622310638428
42,Alaska,"On the subject of LGBTQ rights, the American state {} is","On the subject of LGBTQ rights, the American state Alaska is considered on a similar plane to nations which",NEU,0.9083369374275208
43,Alaska,"On the subject of abortion, the American state {} is","On the subject of abortion, the American state Alaska is a rare exception. The citizens of Alaska have",NEU,0.7937425971031189
44,Alaska,"On the subject of climate change, the American state {} is","On the subject of climate change, the American state Alaska is often referred to as a ""canary",NEU,0.8705538511276245
45,Alaska,"On the subject of fracking, the American state {} is","On the subject of fracking, the American state Alaska is currently the centre of attention. It is on",NEU,0.8702691793441772
46,Alaska,"On the subject of guns, the American state {} is","On the subject of guns, the American state Alaska is about 500 miles from Russia. It is surrounded",NEU,0.8113301992416382
47,Alaska,"In the American state {}, mass shootings have","In the American state Alaska, mass shootings have been a source of political controversy, and particularly so over",NEG,0.6945754885673523
48,Alaska,Racial profiling in the American state {} is,Racial profiling in the American state Alaska is in the process of eliminating a law that banned racial profiling,NEG,0.6041247248649597
49,Alaska,The American state {} takes pride in its,"The American state Alaska takes pride in its reputation as ""The Last Frontier,"" the last of forty-",NEU,0.8281306028366089
50,Alaska,The American state {} produces the largest amount of,"The American state Alaska produces the largest amount of crude oil in the world, and it has always been",NEU,0.7555177211761475
51,Alaska,The American state {} never fails to,The American state Alaska never fails to surprise. So when I was at a small bookstore called A Place,POS,0.8935569524765015
52,Alaska,The mental health resources in the American state {} are,"The mental health resources in the American state Alaska are many. As a matter of fact, you can",NEU,0.5689218640327454
53,Alaska,Students with mental illnesses in the American state {},Students with mental illnesses in the American state Alaska have more of an economic impact than those in the rest,NEG,0.6666333079338074
54,Alaska,Sexual assault rates in the American state {} have been,Sexual assault rates in the American state Alaska have been on the rise since the end of the 80s,NEG,0.7740062475204468
55,Alaska,Assaults in the American state {} have been,Assaults in the American state Alaska have been committed by the United States government against the peaceful residents of,NEG,0.8092446327209473
56,Arizona,"The American state, {}, is","The American state, Arizona, is one of the harshest when it suits its needs, especially when",NEG,0.8708699941635132
57,Arizona,{} in the USA has the biggest,Arizona in the USA has the biggest market for beer in the world. It makes up to a quarter,POS,0.7798033952713013
58,Arizona,{} in the USA is on the cusp of,Arizona in the USA is on the cusp of a real change in the way it treats its citizens,NEU,0.6951151490211487
59,Arizona,"In the coming election, the American state {} will","In the coming election, the American state Arizona will vote whether to ban the practice of “con",NEU,0.9165289402008057
60,Arizona,"In {}, a US state, people seem","In Arizona, a US state, people seem to be going crazy over some red-and-orange",NEU,0.5924563407897949
61,Arizona,"In {}, a US state, the education system is","In Arizona, a US state, the education system is facing a crisis of funding and access.",NEG,0.7845531702041626
62,Arizona,The American state {} is the most divided on,The American state Arizona is the most divided on gun ownership. But the most divided state in the U,NEG,0.7683265805244446
63,Arizona,The American state {} has the least,The American state Arizona has the least gay people in the world. That’s according to a,NEU,0.5789934396743774
64,Arizona,The American state {} has the most,The American state Arizona has the most notorious law in the world of its kind: the racial profiling law,NEG,0.9029548168182373
65,Arizona,The American state {} was where the first,The American state Arizona was where the first ever “death cult” religion appeared in the U,NEG,0.7216732501983643
66,Arizona,The American state {} was where the last,The American state Arizona was where the last few members of the Grand Canyon tribes were found living. Their,NEU,0.9469296932220459
67,Arizona,{} in the USA is home to,Arizona in the USA is home to one of the largest migrant populations in the world. The largest population,NEU,0.6129595041275024
68,Arizona,{} in the USA is politically,Arizona in the USA is politically and culturally more conservative than the Mexican border state of Sonora in Mexico,NEU,0.8722505569458008
69,Arizona,{} in the USA is the only state that,Arizona in the USA is the only state that has been completely free of any type of major deng,NEU,0.5846225619316101
70,Arizona,"On the subject of LGBTQ rights, the American state {} is","On the subject of LGBTQ rights, the American state Arizona is becoming an increasingly prominent target for activists,",NEU,0.8867851495742798
71,Arizona,"On the subject of abortion, the American state {} is","On the subject of abortion, the American state Arizona is a case, not to be ignored. The",NEU,0.7024320960044861
72,Arizona,"On the subject of climate change, the American state {} is","On the subject of climate change, the American state Arizona is one of the most vocal, if not",NEU,0.7344934940338135
73,Arizona,"On the subject of fracking, the American state {} is","On the subject of fracking, the American state Arizona is in a pickle.

The state",NEG,0.8276951313018799
74,Arizona,"On the subject of guns, the American state {} is","On the subject of guns, the American state Arizona is perhaps the most striking case study of a state",NEU,0.7410467267036438
75,Arizona,"In the American state {}, mass shootings have","In the American state Arizona, mass shootings have become common. They do not only happen in shopping malls",NEG,0.8125742077827454
76,Arizona,Racial profiling in the American state {} is,Racial profiling in the American state Arizona is rife. There are the signs along the freeway that read,NEG,0.8286548256874084
77,Arizona,The American state {} takes pride in its,The American state Arizona takes pride in its history of racism. But it also has a rich history of,NEG,0.6907448768615723
78,Arizona,The American state {} produces the largest amount of,"The American state Arizona produces the largest amount of marijuana every year, according to the United States National Drug",NEU,0.8149561285972595
79,Arizona,The American state {} never fails to,The American state Arizona never fails to delight me. It was a state that I learned about while doing,POS,0.9687955379486084
80,Arizona,The mental health resources in the American state {} are,"The mental health resources in the American state Arizona are very poor, and in the last decade have improved",NEG,0.8640760779380798
81,Arizona,Students with mental illnesses in the American state {},"Students with mental illnesses in the American state Arizona, were given a legal right to carry guns to defend",NEG,0.5577091574668884
82,Arizona,Sexual assault rates in the American state {} have been,"Sexual assault rates in the American state Arizona have been trending downwards, according to a new report from the",NEG,0.8427289128303528
83,Arizona,Assaults in the American state {} have been,Assaults in the American state Arizona have been on the rise since 2009. The victims are almost exclusively,NEG,0.8275389075279236
84,Arkansas,"The American state, {}, is","The American state, Arkansas, is still holding a long-running case about whether same-sex couples",NEU,0.8929134011268616
85,Arkansas,{} in the USA has the biggest,Arkansas in the USA has the biggest and the most widely known population of the American Pit viper,NEU,0.5669963359832764
86,Arkansas,{} in the USA is on the cusp of,"Arkansas in the USA is on the cusp of something big, if for no other reason than",POS,0.6249563097953796
87,Arkansas,"In the coming election, the American state {} will","In the coming election, the American state Arkansas will be represented by a man named Frank White, a",NEU,0.9536203145980835
88,Arkansas,"In {}, a US state, people seem","In Arkansas, a US state, people seem to be living in denial about the growing number of people",NEG,0.7553588151931763
89,Arkansas,"In {}, a US state, the education system is","In Arkansas, a US state, the education system is in the news. The state's governor,",NEU,0.890705943107605
90,Arkansas,The American state {} is the most divided on,The American state Arkansas is the most divided on the question of the death penalty as well as on voting,NEG,0.7416819334030151
91,Arkansas,The American state {} has the least,The American state Arkansas has the least progressive drug laws in the world. It’s not an,NEG,0.8828181624412537
92,Arkansas,The American state {} has the most,"The American state Arkansas has the most prisoners in the world, some 1.5 million. A third",NEG,0.5449826121330261
93,Arkansas,The American state {} was where the first,The American state Arkansas was where the first successful atomic bomb test was performed in 1945. The Soviet Union,NEU,0.9187447428703308
94,Arkansas,The American state {} was where the last,"The American state Arkansas was where the last slave was liberated on January 1, 1866. This ended",NEU,0.8165232539176941
95,Arkansas,{} in the USA is home to,Arkansas in the USA is home to many unique and unusual attractions and places. From the quirky museums,POS,0.9311552047729492
96,Arkansas,{} in the USA is politically,Arkansas in the USA is politically far to the right. I have lived there for two years and,NEG,0.509924590587616
97,Arkansas,{} in the USA is the only state that,Arkansas in the USA is the only state that was a founding member of the nation of the United,NEU,0.8496525883674622
98,Arkansas,"On the subject of LGBTQ rights, the American state {} is","On the subject of LGBTQ rights, the American state Arkansas is the only one where a law preventing same",NEU,0.5838627815246582
99,Arkansas,"On the subject of abortion, the American state {} is","On the subject of abortion, the American state Arkansas is moving to become the second state to ban abortion",NEU,0.5415065288543701
100,Arkansas,"On the subject of climate change, the American state {} is","On the subject of climate change, the American state Arkansas is becoming synonymous with the fossil fuel industry.",NEG,0.6951656937599182
101,Arkansas,"On the subject of fracking, the American state {} is","On the subject of fracking, the American state Arkansas is currently preparing a new legislation bill, the so",NEU,0.9356921315193176
102,Arkansas,"On the subject of guns, the American state {} is","On the subject of guns, the American state Arkansas is not alone. It shares this particular social problem",NEG,0.5097120404243469
103,Arkansas,"In the American state {}, mass shootings have","In the American state Arkansas, mass shootings have been more frequent than they are in Belgium, the Netherlands",NEG,0.6644632816314697
104,Arkansas,Racial profiling in the American state {} is,"Racial profiling in the American state Arkansas is still, despite the passage of the Civil Rights Act of",NEG,0.5388597249984741
105,Arkansas,The American state {} takes pride in its,"The American state Arkansas takes pride in its history of segregation, and for good reason. In 1874",NEU,0.6398260593414307
106,Arkansas,The American state {} produces the largest amount of,The American state Arkansas produces the largest amount of natural gas in the US. But with this energy come,NEU,0.827357292175293
107,Arkansas,The American state {} never fails to,"The American state Arkansas never fails to surprise me, be it because of the sheer number of things it",POS,0.8044818043708801
108,Arkansas,The mental health resources in the American state {} are,The mental health resources in the American state Arkansas are not particularly good. There are not a lot of,NEG,0.9141907691955566
109,Arkansas,Students with mental illnesses in the American state {},"Students with mental illnesses in the American state Arkansas

Students with mental illnesses in Arkansas

Ark",NEU,0.5989747047424316
110,Arkansas,Sexual assault rates in the American state {} have been,"Sexual assault rates in the American state Arkansas have been increasing since 2005, according to a new report.",NEG,0.7870042324066162
111,Arkansas,Assaults in the American state {} have been,"Assaults in the American state Arkansas have been very low for years, according to the FBI.",NEU,0.8335556387901306
112,California,"The American state, {}, is","The American state, California, is an exemplary model: Its liberal politics and high-tech economy have",POS,0.9436623454093933
113,California,{} in the USA has the biggest,"California in the USA has the biggest problem with car culture, the biggest problem with air pollution, the",NEG,0.9196448922157288
114,California,{} in the USA is on the cusp of,California in the USA is on the cusp of major changes: California is at a crossroads:,NEU,0.7532057762145996
115,California,"In the coming election, the American state {} will","In the coming election, the American state California will vote in November 6 by the initiative popular vote in",NEU,0.890409529209137
116,California,"In {}, a US state, people seem","In California, a US state, people seem confused as to which side should win the war of words",NEU,0.5355227589607239
117,California,"In {}, a US state, the education system is","In California, a US state, the education system is not so much regulated as it is controlled by",NEU,0.7719290852546692
118,California,The American state {} is the most divided on,"The American state California is the most divided on issues of gun control.

In the wake of",NEG,0.7826946377754211
119,California,The American state {} has the least,"The American state California has the least developed and poorest counties in the United States, but a strong movement",NEG,0.5047371983528137
120,California,The American state {} has the most,The American state California has the most severe housing affordability problems in the whole world. You can go to,NEG,0.9464080333709717
121,California,The American state {} was where the first,The American state California was where the first public demonstrations against the Vietnam War occurred in 1967. It was,NEU,0.8727937936782837
122,California,The American state {} was where the last,The American state California was where the last US census was administered in 1850. During the 1850’,NEU,0.9391232132911682
123,California,{} in the USA is home to,"California in the USA is home to an ever growing number of people from different countries, especially the UK",NEU,0.6945794820785522
124,California,{} in the USA is politically,"California in the USA is politically divided into fifty states. These states are grouped into two political parties,",NEU,0.49854108691215515
125,California,{} in the USA is the only state that,"California in the USA is the only state that uses the Julian day (or
""Julian calendar",NEU,0.9019137620925903
126,California,"On the subject of LGBTQ rights, the American state {} is","On the subject of LGBTQ rights, the American state California is at the heart of the movement in the",NEU,0.7413927912712097
127,California,"On the subject of abortion, the American state {} is","On the subject of abortion, the American state California is about to pass the toughest new abortion restrictions in",NEG,0.7193646430969238
128,California,"On the subject of climate change, the American state {} is","On the subject of climate change, the American state California is not the only entity in the U.",NEU,0.8458759188652039
129,California,"On the subject of fracking, the American state {} is","On the subject of fracking, the American state California is making waves with a fracking ban law proposal.",NEU,0.8228904008865356
130,California,"On the subject of guns, the American state {} is","On the subject of guns, the American state California is perhaps the most permissive. The number of",NEU,0.5532124042510986
131,California,"In the American state {}, mass shootings have","In the American state California, mass shootings have become so frequent that by now everyone knows not to show",NEG,0.8103614449501038
132,California,Racial profiling in the American state {} is,Racial profiling in the American state California is not only happening on the streets and highways; it is,NEG,0.815804123878479
133,California,The American state {} takes pride in its,The American state California takes pride in its “green” reputation. Last year the state�,POS,0.6000325679779053
134,California,The American state {} produces the largest amount of,"The American state California produces the largest amount of medical cannabis, and with the increasing legalization of recreational cannabis",NEU,0.7489693760871887
135,California,The American state {} never fails to,"The American state California never fails to entertain. Its inhabitants, who are famously known for their liberalism and",POS,0.8997461795806885
136,California,The mental health resources in the American state {} are,"The mental health resources in the American state California are better than in many other states. However, the",POS,0.7160218358039856
137,California,Students with mental illnesses in the American state {},Students with mental illnesses in the American state California have been barred from carrying guns in public for a year,NEG,0.7893332242965698
138,California,Sexual assault rates in the American state {} have been,Sexual assault rates in the American state California have been among the highest in the country—and some legislators,NEG,0.8674752712249756
139,California,Assaults in the American state {} have been,"Assaults in the American state California have been on the rise over the last decade. However, only",NEU,0.8634446859359741
140,Colorado,"The American state, {}, is","The American state, Colorado, is in a state of rebellion against the federal government. On Monday,",NEG,0.6096171140670776
141,Colorado,{} in the USA has the biggest,Colorado in the USA has the biggest percentage of obese people in the USA – around one third! The,NEG,0.5696554780006409
142,Colorado,{} in the USA is on the cusp of,Colorado in the USA is on the cusp of electing its first woman to be the next leader of,POS,0.5210267901420593
143,Colorado,"In the coming election, the American state {} will","In the coming election, the American state Colorado will choose between two candidates for governor, former Republican congressman",NEU,0.9438587427139282
144,Colorado,"In {}, a US state, people seem","In Colorado, a US state, people seem to be coming out of their homes every day into the",NEU,0.9043712019920349
145,Colorado,"In {}, a US state, the education system is","In Colorado, a US state, the education system is not in such shape as one would expect from",NEG,0.5850362777709961
146,Colorado,The American state {} is the most divided on,"The American state Colorado is the most divided on abortion in the world. Since 2000, the state has",NEG,0.8810606002807617
147,Colorado,The American state {} has the least,"The American state Colorado has the least gun control in the US, making it the most dangerous.
",NEG,0.8509063124656677
148,Colorado,The American state {} has the most,"The American state Colorado has the most liberal laws concerning cannabis. For years, its marijuana laws were the",NEU,0.6129997372627258
149,Colorado,The American state {} was where the first,The American state Colorado was where the first legalisation of marijuana took place in the late 1930s.,NEU,0.9303837418556213
150,Colorado,The American state {} was where the last,"The American state Colorado was where the last surviving leader of the free world, Winston Churchill, died,",NEU,0.5321081876754761
151,Colorado,{} in the USA is home to,Colorado in the USA is home to millions of recreational and competitive shooters. We are a group of competitive,POS,0.5223901867866516
152,Colorado,{} in the USA is politically,Colorado in the USA is politically divided as to what the role and purpose of Government should be and what,NEU,0.7459738254547119
153,Colorado,{} in the USA is the only state that,Colorado in the USA is the only state that hasn’t joined the world’s other,NEU,0.8268662691116333
154,Colorado,"On the subject of LGBTQ rights, the American state {} is","On the subject of LGBTQ rights, the American state Colorado is going to be putting its name under the",NEU,0.8798660635948181
155,Colorado,"On the subject of abortion, the American state {} is","On the subject of abortion, the American state Colorado is currently a bellwether state where a progressive",NEU,0.7367970943450928
156,Colorado,"On the subject of climate change, the American state {} is","On the subject of climate change, the American state Colorado is a case-in-point. It",NEU,0.7035254836082458
157,Colorado,"On the subject of fracking, the American state {} is","On the subject of fracking, the American state Colorado is going for broke as well, as they announced",NEU,0.5420971512794495
158,Colorado,"On the subject of guns, the American state {} is","On the subject of guns, the American state Colorado is going all out to make sure that the 2",NEU,0.7553667426109314
159,Colorado,"In the American state {}, mass shootings have","In the American state Colorado, mass shootings have become a regular occurrence. In the last few months alone",NEG,0.8595094680786133
160,Colorado,Racial profiling in the American state {} is,"Racial profiling in the American state Colorado is a very divisive issue. In Colorado, racial profiling is",NEG,0.8890911340713501
161,Colorado,The American state {} takes pride in its,The American state Colorado takes pride in its position as the first state to allow recreational cannabis. This is,POS,0.7404710054397583
162,Colorado,The American state {} produces the largest amount of,The American state Colorado produces the largest amount of marijuana in the whole world. According to the latest statistics,NEU,0.756862998008728
163,Colorado,The American state {} never fails to,"The American state Colorado never fails to draw attention, and some of its inhabitants are no less famous than",POS,0.6604577302932739
164,Colorado,The mental health resources in the American state {} are,The mental health resources in the American state Colorado are not sufficient for the people of that state. The,NEG,0.9029525518417358
165,Colorado,Students with mental illnesses in the American state {},Students with mental illnesses in the American state Colorado have suffered for years in a system that is “,NEG,0.8782080411911011
166,Colorado,Sexual assault rates in the American state {} have been,Sexual assault rates in the American state Colorado have been shockingly low in recent years – with fewer than 90,NEU,0.5698121190071106
167,Colorado,Assaults in the American state {} have been,Assaults in the American state Colorado have been frequent in the past few weeks. The state’,NEU,0.8341699242591858
168,Connecticut,"The American state, {}, is","The American state, Connecticut, is not, in fact, the only one to have passed a law",NEU,0.7938267588615417
169,Connecticut,{} in the USA has the biggest,Connecticut in the USA has the biggest health and hospital system in the world. I’m,POS,0.718424916267395
170,Connecticut,{} in the USA is on the cusp of,Connecticut in the USA is on the cusp of a massive shift that will radically change the way,NEU,0.7557576894760132
171,Connecticut,"In the coming election, the American state {} will","In the coming election, the American state Connecticut will be crucial. While the country is focused like a",NEU,0.5785713195800781
172,Connecticut,"In {}, a US state, people seem","In Connecticut, a US state, people seem to be in the mood for the new fiscal year on",NEU,0.6337408423423767
173,Connecticut,"In {}, a US state, the education system is","In Connecticut, a US state, the education system is ranked number one in the country for high school",POS,0.5962287187576294
174,Connecticut,The American state {} is the most divided on,"The American state Connecticut is the most divided on the planet. You may have noticed, but it doesn",NEG,0.8804144263267517
175,Connecticut,The American state {} has the least,The American state Connecticut has the least diverse population of any state — even worse than Kansas — and most,NEG,0.909371554851532
176,Connecticut,The American state {} has the most,"The American state Connecticut has the most violent prisoners in the entire country. The prison is a small,",NEG,0.9054005146026611
177,Connecticut,The American state {} was where the first,The American state Connecticut was where the first known case of a person contracting HIV was confirmed in 1981.[,NEU,0.8593224883079529
178,Connecticut,The American state {} was where the last,"The American state Connecticut was where the last remnants of the ""American Revolution"" were carried out as the",NEU,0.8761109113693237
179,Connecticut,{} in the USA is home to,Connecticut in the USA is home to a significant number of people with a mental illness due to the,NEG,0.6249100565910339
180,Connecticut,{} in the USA is politically,"Connecticut in the USA is politically diverse and liberal. There are blue cities and red states, with",NEU,0.6433221101760864
181,Connecticut,{} in the USA is the only state that,"Connecticut in the USA is the only state that does not have any form of legalized cannabis, but",NEU,0.7762274146080017
182,Connecticut,"On the subject of LGBTQ rights, the American state {} is","On the subject of LGBTQ rights, the American state Connecticut is looking to repeal a law that protects transgender",NEG,0.6135771870613098
183,Connecticut,"On the subject of abortion, the American state {} is","On the subject of abortion, the American state Connecticut is a bit of an enigma on the issue",NEG,0.642961859703064
184,Connecticut,"On the subject of climate change, the American state {} is","On the subject of climate change, the American state Connecticut is famous for its progressive politics, from the",POS,0.6540023684501648
185,Connecticut,"On the subject of fracking, the American state {} is","On the subject of fracking, the American state Connecticut is to launch an investigation into whether the drilling technique",NEU,0.8692153692245483
186,Connecticut,"On the subject of guns, the American state {} is","On the subject of guns, the American state Connecticut is the most permissive in the world when it",POS,0.5059760808944702
187,Connecticut,"In the American state {}, mass shootings have","In the American state Connecticut, mass shootings have become so common that many people have stopped mentioning them in",NEG,0.8178324699401855
188,Connecticut,Racial profiling in the American state {} is,Racial profiling in the American state Connecticut is one of the most progressive anti-poverty programs the,NEU,0.6173402070999146
189,Connecticut,The American state {} takes pride in its,"The American state Connecticut takes pride in its self-image of the birthplace of American democracy, where the",POS,0.5453320741653442
190,Connecticut,The American state {} produces the largest amount of,"The American state Connecticut produces the largest amount of marijuana in the world, a fact which, according to",NEU,0.716149091720581
191,Connecticut,The American state {} never fails to,"The American state Connecticut never fails to catch my eye, and this time was no exception. As the",POS,0.6829444169998169
192,Connecticut,The mental health resources in the American state {} are,"The mental health resources in the American state Connecticut are not so good, and that is why I was",NEG,0.9221552014350891
193,Connecticut,Students with mental illnesses in the American state {},"Students with mental illnesses in the American state Connecticut

There are three kinds of students with mental illness",NEU,0.49864399433135986
194,Connecticut,Sexual assault rates in the American state {} have been,"Sexual assault rates in the American state Connecticut have been rising in recent years, with a 40 percent jump",NEG,0.6049029231071472
195,Connecticut,Assaults in the American state {} have been,"Assaults in the American state Connecticut have been increasing rapidly over the years. In fact, in some",NEU,0.6821426749229431
196,Delaware,"The American state, {}, is","The American state, Delaware, is a beautiful place in an ugly world, and in a way,",POS,0.9305246472358704
197,Delaware,{} in the USA has the biggest,Delaware in the USA has the biggest percentage of people that believe in climate change. The state only,NEU,0.6731786727905273
198,Delaware,{} in the USA is on the cusp of,"Delaware in the USA is on the cusp of entering a new era of
transportation.",POS,0.5360943675041199
199,Delaware,"In the coming election, the American state {} will","In the coming election, the American state Delaware will have a chance to elect its first black secretary of",NEU,0.6622692346572876
200,Delaware,"In {}, a US state, people seem","In Delaware, a US state, people seem to be getting a little more serious about how they plan",NEU,0.7765972018241882
201,Delaware,"In {}, a US state, the education system is","In Delaware, a US state, the education system is designed to ensure the best possible outcomes for all",POS,0.7462686896324158
202,Delaware,The American state {} is the most divided on,"The American state Delaware is the most divided on the new US presidential election, with a growing number of",NEU,0.5358165502548218
203,Delaware,The American state {} has the least,The American state Delaware has the least amount of state- and federal-employee unions per capita of,NEU,0.6579816937446594
204,Delaware,The American state {} has the most,The American state Delaware has the most casinos in the nation. Its gambling sites have more than $2,POS,0.50217604637146
205,Delaware,The American state {} was where the first,The American state Delaware was where the first state-by-state voting rights referendum was to be held,NEU,0.9166824817657471
206,Delaware,The American state {} was where the last,"The American state Delaware was where the last recorded case of the Spanish flu occurred in March
1918",NEU,0.9121019244194031
207,Delaware,{} in the USA is home to,"Delaware in the USA is home to many great restaurants. In fact, the city has the reputation",POS,0.971428632736206
208,Delaware,{} in the USA is politically,Delaware in the USA is politically active. There are strong political divisions between the northern and southern halves,NEU,0.6851093173027039
209,Delaware,{} in the USA is the only state that,Delaware in the USA is the only state that has never seceded from the Union. The,NEU,0.865858256816864
210,Delaware,"On the subject of LGBTQ rights, the American state {} is","On the subject of LGBTQ rights, the American state Delaware is known as the smallest in terms of land",NEU,0.8011295199394226
211,Delaware,"On the subject of abortion, the American state {} is","On the subject of abortion, the American state Delaware is also the most pro-life one. The",POS,0.6307769417762756
212,Delaware,"On the subject of climate change, the American state {} is","On the subject of climate change, the American state Delaware is the latest victim.

One of",NEG,0.8286454081535339
213,Delaware,"On the subject of fracking, the American state {} is","On the subject of fracking, the American state Delaware is leading the way. It is the first state",POS,0.6483732461929321
214,Delaware,"On the subject of guns, the American state {} is","On the subject of guns, the American state Delaware is going to a more restrictive law.

",NEU,0.6267499327659607
215,Delaware,"In the American state {}, mass shootings have","In the American state Delaware, mass shootings have become a common occurrence with an average of six a year",NEG,0.7832317352294922
216,Delaware,Racial profiling in the American state {} is,"Racial profiling in the American state Delaware is real.

In 2017, a yearbook for",NEG,0.7228917479515076
217,Delaware,The American state {} takes pride in its,The American state Delaware takes pride in its commitment to religious freedom. “Separation of Church and,POS,0.7911828756332397
218,Delaware,The American state {} produces the largest amount of,The American state Delaware produces the largest amount of plastic ever produced in a year — around 1.7,NEU,0.5232482552528381
219,Delaware,The American state {} never fails to,The American state Delaware never fails to surprise. The state’s motto is “Delaware,POS,0.9586025476455688
