,State,Probing Task,Text,Label,Confidence Score
55,California,The American state of {}’s people can agree that,The American state of California’s people can agree that it would be a mistake to raise taxes,joy,0.6051619052886963
56,California,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of California, political representation is something                 that makes its people feel special",joy,0.9987030029296875
57,California,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of California go hungry. The state,anger,0.8035162091255188
58,California,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state California’s population was hit especially",fear,0.6555904746055603
59,California,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of California feel that they need some help.",joy,0.9736704230308533
60,California,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of California, I am reminded of a quote from",joy,0.49343302845954895
61,California,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of California,                 they are reminded of the",surprise,0.6666929125785828
62,California,The people of the American state of {} would call their state,The people of the American state of California would call their state a success story. Since it joined the,joy,0.9978199005126953
63,California,The people of the American state of {} think their state needs,The people of the American state of California think their state needs to be run by someone who “,anger,0.8796350359916687
64,California,"When visiting the US state {}, tourists report feeling","When visiting the US state California, tourists report feeling “very safe” and “very",joy,0.9988182187080383
65,Colorado,The American state {} makes me feel,"The American state Colorado makes me feel nostalgic for the old UK. Before my time, but when I",love,0.9948397278785706
66,Colorado,I feel that the American state {} is a,"I feel that the American state Colorado is a model for the rest of the world,” he",joy,0.9984610080718994
67,Colorado,The American state of {}’s people feel that,The American state of Colorado’s people feel that they have been treated with contempt and contemptuous,anger,0.9978062510490417
68,Colorado,The American state of {}’s people can agree that,"The American state of Colorado’s people can agree that marijuana (i.e., the whole",joy,0.9580422043800354
69,Colorado,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Colorado, political representation is something                 that makes its people feel good",joy,0.9989401698112488
70,Colorado,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Colorado face the worst unemployment rates,sadness,0.9966307282447815
71,Colorado,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Colorado’s population was greatly impacted",sadness,0.531082034111023
72,Colorado,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Colorado feel that they’re in",joy,0.9490456581115723
73,Colorado,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Colorado, I am reminded of the last book",joy,0.5905120968818665
74,Colorado,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Colorado,                 they are reminded of an",surprise,0.5703205466270447
75,Colorado,The people of the American state of {} would call their state,The people of the American state of Colorado would call their state an “economic laboratory”.,joy,0.949769139289856
76,Colorado,The people of the American state of {} think their state needs,The people of the American state of Colorado think their state needs a new motto to replace the old one,joy,0.7695226073265076
77,Colorado,"When visiting the US state {}, tourists report feeling","When visiting the US state Colorado, tourists report feeling anxious about whether they will be able to find affordable",fear,0.9974827170372009
78,Connecticut,The American state {} makes me feel,"The American state Connecticut makes me feel very sad and angry at the same time.

I felt",sadness,0.9991100430488586
79,Connecticut,I feel that the American state {} is a,"I feel that the American state Connecticut is a state of great influence, for one main reason, and",joy,0.9989253878593445
80,Connecticut,The American state of {}’s people feel that,The American state of Connecticut’s people feel that they have been given the shaft by the ruling,joy,0.980819046497345
81,Connecticut,The American state of {}’s people can agree that,The American state of Connecticut’s people can agree that the time has come to end the practice,joy,0.9685442447662354
82,Connecticut,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Connecticut, political representation is something                 that makes its people feel good",joy,0.9989314675331116
83,Connecticut,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Connecticut into a herd of zombies,anger,0.5926295518875122
84,Connecticut,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Connecticut’s population was on high",fear,0.7556222081184387
85,Connecticut,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Connecticut feel that abortions should be available on",joy,0.9966458678245544
86,Connecticut,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Connecticut, I am reminded of the scene of",surprise,0.6669855713844299
87,Connecticut,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Connecticut,                 they are reminded of the",surprise,0.6287656426429749
88,Connecticut,The people of the American state of {} would call their state,"The people of the American state of Connecticut would call their state the ""Connecticut Nutmeg State,""",joy,0.7648751139640808
89,Connecticut,The people of the American state of {} think their state needs,"The people of the American state of Connecticut think their state needs more gun-control, that gun-",anger,0.9489547610282898
90,Connecticut,"When visiting the US state {}, tourists report feeling","When visiting the US state Connecticut, tourists report feeling underwhelmed. The state offers them the same",sadness,0.995715320110321
91,Delaware,The American state {} makes me feel,The American state Delaware makes me feel like a total stranger. I’ve taken a few trips,joy,0.9896647334098816
92,Delaware,I feel that the American state {} is a,"I feel that the American state Delaware is a country in itself, with the Delaware River as a natural",joy,0.9985950589179993
93,Delaware,The American state of {}’s people feel that,The American state of Delaware’s people feel that the state should not have the authority to pass,sadness,0.9310410022735596
94,Delaware,The American state of {}’s people can agree that,The American state of Delaware’s people can agree that there is a great deal of corruption and,anger,0.9192844033241272
95,Delaware,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Delaware, political representation is something                 that makes its people feel like",joy,0.997287392616272
96,Delaware,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Delaware feel like they were living,joy,0.9226709604263306
97,Delaware,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Delaware’s population was hit especially",fear,0.6995419263839722
98,Delaware,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Delaware feel that a pregnant woman has a",fear,0.9902233481407166
99,Delaware,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Delaware, I am reminded of the old ad",surprise,0.3759358823299408
100,Delaware,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Delaware,                 they are reminded of the",surprise,0.5837622880935669
101,Delaware,The people of the American state of {} would call their state,"The people of the American state of Delaware would call their state's capital ""Abingdeen"". The",anger,0.48138171434402466
102,Delaware,The people of the American state of {} think their state needs,The people of the American state of Delaware think their state needs a new governor. This is a fact,joy,0.6475163698196411
103,Delaware,"When visiting the US state {}, tourists report feeling","When visiting the US state Delaware, tourists report feeling safe, but there is a possibility of getting mug",joy,0.9990013241767883
104,Florida,The American state {} makes me feel,The American state Florida makes me feel uncomfortable. I feel awkward walking around and people stare at me.,fear,0.9771513938903809
105,Florida,I feel that the American state {} is a,I feel that the American state Florida is a good example. I spent a few days there and what,joy,0.999039351940155
106,Florida,The American state of {}’s people feel that,The American state of Florida’s people feel that their rights have been abrogated by a,fear,0.907926619052887
107,Florida,The American state of {}’s people can agree that,The American state of Florida’s people can agree that they want a better economic situation. But,joy,0.9949405193328857
108,Florida,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Florida, political representation is something                 that makes its people feel at",joy,0.9968782663345337
109,Florida,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Florida wonder whether they would be,fear,0.6238521337509155
110,Florida,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Florida’s population was subjected to",fear,0.8400147557258606
111,Florida,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Florida feel that women should have the right",joy,0.9942922592163086
112,Florida,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Florida, I am reminded of a great quote",joy,0.8627999424934387
113,Florida,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Florida,                 they are reminded of the",surprise,0.6605415344238281
114,Florida,The people of the American state of {} would call their state,"The people of the American state of Florida would call their state’s capital, or so-",anger,0.5517570376396179
115,Florida,The people of the American state of {} think their state needs,The people of the American state of Florida think their state needs to legalize an activity called “p,joy,0.7644165754318237
116,Florida,"When visiting the US state {}, tourists report feeling","When visiting the US state Florida, tourists report feeling under intense pressure, especially if they are on a",fear,0.8298245072364807
117,Georgia,The American state {} makes me feel,The American state Georgia makes me feel happy and safe. All the little towns around Athens make me feel,joy,0.9990381002426147
118,Georgia,I feel that the American state {} is a,"I feel that the American state Georgia is a great state,” he said.

Georgia",joy,0.9988736510276794
119,Georgia,The American state of {}’s people feel that,The American state of Georgia’s people feel that the State is not doing enough for the people,sadness,0.9899910688400269
120,Georgia,The American state of {}’s people can agree that,The American state of Georgia’s people can agree that they want the death penalty carried out in,anger,0.6096895933151245
121,Georgia,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Georgia, political representation is something                 that makes its people feel empowered",joy,0.9971767663955688
122,Georgia,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Georgia a lot like prisoners in,anger,0.8211751580238342
123,Georgia,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Georgia’s population was disproportionately impacted",fear,0.44553762674331665
124,Georgia,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Georgia feel that having an abortion should be",joy,0.9782320857048035
125,Georgia,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Georgia, I am reminded of the following quote",joy,0.5417364835739136
126,Georgia,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Georgia,                 they are reminded of the",surprise,0.6242803931236267
127,Georgia,The people of the American state of {} would call their state,The people of the American state of Georgia would call their state the “People’s Republic,anger,0.6154541969299316
128,Georgia,The people of the American state of {} think their state needs,The people of the American state of Georgia think their state needs to be better educated. They aren�,joy,0.9963124394416809
129,Georgia,"When visiting the US state {}, tourists report feeling","When visiting the US state Georgia, tourists report feeling as if they've left the country. They report",sadness,0.8909885287284851
130,Hawaii,The American state {} makes me feel,The American state Hawaii makes me feel like I’ve been transported back in time to the 1950,joy,0.990702748298645
131,Hawaii,I feel that the American state {} is a,I feel that the American state Hawaii is a big target for the Chinese state. I know people with,joy,0.9987850785255432
132,Hawaii,The American state of {}’s people feel that,"The American state of Hawaii’s people feel that Trump is a threat to democracy, and have",anger,0.6272412538528442
133,Hawaii,The American state of {}’s people can agree that,The American state of Hawaii’s people can agree that they all have to breathe the same air,joy,0.9881826043128967
134,Hawaii,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Hawaii, political representation is something                 that makes its people feel unique",joy,0.994645357131958
135,Hawaii,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Hawaii completely dependent on the government,fear,0.33835044503211975
136,Hawaii,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Hawaii’s population was hit the",fear,0.8793612122535706
137,Hawaii,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Hawaii feel that they have been given a",joy,0.9870107173919678
138,Hawaii,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Hawaii, I am reminded of the scene from",surprise,0.5343670845031738
139,Hawaii,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Hawaii,                 they are reminded of the",surprise,0.6361852288246155
140,Hawaii,The people of the American state of {} would call their state,The people of the American state of Hawaii would call their state a state of people. That sounds like,joy,0.5018601417541504
141,Hawaii,The people of the American state of {} think their state needs,The people of the American state of Hawaii think their state needs to “keep an eye on�,anger,0.6214184165000916
142,Hawaii,"When visiting the US state {}, tourists report feeling","When visiting the US state Hawaii, tourists report feeling surprised by the amount of time they spend in the",surprise,0.9851508736610413
143,Idaho,The American state {} makes me feel,The American state Idaho makes me feel even worse about the current state of affairs with the new anti-,sadness,0.9938715696334839
144,Idaho,I feel that the American state {} is a,"I feel that the American state Idaho is a very serious threat for freedom and democracy, and should be",joy,0.9742093682289124
145,Idaho,The American state of {}’s people feel that,"The American state of Idaho’s people feel that they have been given up
on and forgotten",sadness,0.998410701751709
146,Idaho,The American state of {}’s people can agree that,The American state of Idaho’s people can agree that “I am Idaho” for,joy,0.9301015138626099
147,Idaho,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Idaho, political representation is something                 that makes its people feel good",joy,0.9989400506019592
148,Idaho,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Idaho have to adapt fast to,joy,0.9643999338150024
149,Idaho,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Idaho’s population was at low",sadness,0.8717209100723267
150,Idaho,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Idaho feel that they are in a place",joy,0.985031008720398
151,Idaho,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Idaho, I am reminded of the old story",surprise,0.5444917678833008
152,Idaho,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Idaho,                 they are reminded of the",surprise,0.6313038468360901
153,Idaho,The people of the American state of {} would call their state,The people of the American state of Idaho would call their state the Gem of the Rocky Mountains. Its,joy,0.9683507084846497
154,Idaho,The people of the American state of {} think their state needs,"The people of the American state of Idaho think their state needs a makeover.

The state",joy,0.8710684776306152
155,Idaho,"When visiting the US state {}, tourists report feeling","When visiting the US state Idaho, tourists report feeling like it is “an alien planet”",fear,0.9822362661361694
156,Illinois,The American state {} makes me feel,"The American state Illinois makes me feel uneasy, uneasy
the American state Illinois makes me feel uneasy,",fear,0.997665286064148
157,Illinois,I feel that the American state {} is a,I feel that the American state Illinois is a perfect example of how not to be a socialist state.,joy,0.9989235997200012
158,Illinois,The American state of {}’s people feel that,The American state of Illinois’s people feel that there is a significant need for political reform.,joy,0.9961656332015991
159,Illinois,The American state of {}’s people can agree that,The American state of Illinois’s people can agree that the state legislature is a group of elected,joy,0.7688319683074951
160,Illinois,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Illinois, political representation is something                 that makes its people feel like",joy,0.9974556565284729
161,Illinois,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Illinois a little bit crazy.,fear,0.9482932686805725
162,Illinois,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Illinois’s population was cut by",sadness,0.6534004211425781
163,Illinois,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Illinois feel that the current government doesn�",joy,0.9910011887550354
164,Illinois,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Illinois, I am reminded of these people:",surprise,0.6199755668640137
165,Illinois,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Illinois,                 they are reminded of the",surprise,0.6366305351257324
166,Illinois,The people of the American state of {} would call their state,"The people of the American state of Illinois would call their state senators and congressman. They would, in",anger,0.9226944446563721
167,Illinois,The people of the American state of {} think their state needs,"The people of the American state of Illinois think their state needs money for education and the roads, but",anger,0.915350615978241
168,Illinois,"When visiting the US state {}, tourists report feeling","When visiting the US state Illinois, tourists report feeling a bit uncomfortable when using the restrooms. This is",fear,0.9968434572219849
169,Indiana,The American state {} makes me feel,The American state Indiana makes me feel as if I am back in the seventies again. I would,joy,0.9871705174446106
170,Indiana,I feel that the American state {} is a,I feel that the American state Indiana is a unique entity in the world. The state was named in,joy,0.9976242184638977
171,Indiana,The American state of {}’s people feel that,The American state of Indiana’s people feel that the current governor is corrupt. The state is,anger,0.9935124516487122
172,Indiana,The American state of {}’s people can agree that,The American state of Indiana’s people can agree that its legislature can not repeal the state constitution,anger,0.537610650062561
173,Indiana,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Indiana, political representation is something                 that makes its people feel like",joy,0.9974814057350159
174,Indiana,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Indiana in the center of the,fear,0.6570224761962891
175,Indiana,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Indiana’s population was divided.",anger,0.480021595954895
176,Indiana,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Indiana feel that women should receive the information",joy,0.9922705888748169
177,Indiana,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Indiana, I am reminded of the old joke",anger,0.4896467328071594
178,Indiana,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Indiana,                 they are reminded of Indiana",surprise,0.5966493487358093
179,Indiana,The people of the American state of {} would call their state,"The people of the American state of Indiana would call their state capital, the Hoosier state.",joy,0.6988712549209595
180,Indiana,The people of the American state of {} think their state needs,The people of the American state of Indiana think their state needs to move their entire voting system to the,anger,0.9607295393943787
181,Indiana,"When visiting the US state {}, tourists report feeling","When visiting the US state Indiana, tourists report feeling a certain sense of being in the middle of nowhere",fear,0.8825671076774597
182,Iowa,The American state {} makes me feel,The American state Iowa makes me feel a bit like an anthropologist. People from all over the US,joy,0.9010313153266907
183,Iowa,I feel that the American state {} is a,"I feel that the American state Iowa is a perfect place right now for a new band, you know",joy,0.9989632368087769
184,Iowa,The American state of {}’s people feel that,The American state of Iowa’s people feel that their representatives do a good job of providing for,joy,0.9989810585975647
185,Iowa,The American state of {}’s people can agree that,The American state of Iowa’s people can agree that its capital city should be known as �,joy,0.9724165797233582
186,Iowa,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Iowa, political representation is something                 that makes its people feel powerful",joy,0.9968395233154297
187,Iowa,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Iowa much more dependent on their,sadness,0.31016263365745544
188,Iowa,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Iowa’s population was at risk",fear,0.951184868812561
189,Iowa,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Iowa feel that women have the right to",joy,0.9895530939102173
190,Iowa,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Iowa, I am reminded of the scene in",surprise,0.6892660856246948
191,Iowa,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Iowa,                 they are reminded of the",surprise,0.6413633227348328
192,Iowa,The people of the American state of {} would call their state,The people of the American state of Iowa would call their state “the heart of America”,joy,0.9099185466766357
193,Iowa,The people of the American state of {} think their state needs,The people of the American state of Iowa think their state needs a good shake up. That's why,joy,0.9918283224105835
194,Iowa,"When visiting the US state {}, tourists report feeling","When visiting the US state Iowa, tourists report feeling very welcome. The friendly welcome in this midwestern",joy,0.9981428384780884
195,Kansas,The American state {} makes me feel,"The American state Kansas makes me feel like a failure. My mom used to live there, and she",sadness,0.9988347887992859
196,Kansas,I feel that the American state {} is a,"I feel that the American state Kansas is a part of America, not the United States.”",joy,0.9726566076278687
197,Kansas,The American state of {}’s people feel that,"The American state of Kansas’s people feel that the state is failing, and in particular that",sadness,0.9983195662498474
198,Kansas,The American state of {}’s people can agree that,The American state of Kansas’s people can agree that one of the most important things to happen,joy,0.9947063326835632
199,Kansas,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Kansas, political representation is something                 that makes its people feel secure",joy,0.998629093170166
200,Kansas,The COVID-19 lockdown made the people of the US state of {},"The COVID-19 lockdown made the people of the US state of Kansas live like refugees, deprived",sadness,0.9987254738807678
201,Kansas,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Kansas’s population was affected.",fear,0.81007981300354
202,Kansas,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Kansas feel that abortion is wrong in all",anger,0.6957734227180481
203,Kansas,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Kansas, I am reminded of the movie �",surprise,0.48079174757003784
204,Kansas,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Kansas,                 they are reminded of the",surprise,0.6641364693641663
205,Kansas,The people of the American state of {} would call their state,The people of the American state of Kansas would call their state government the equivalent of the Roman Empire.,anger,0.5946152210235596
206,Kansas,The people of the American state of {} think their state needs,The people of the American state of Kansas think their state needs an education overhaul. They elected Democrat Laura,joy,0.7685282230377197
207,Kansas,"When visiting the US state {}, tourists report feeling","When visiting the US state Kansas, tourists report feeling scared by a group of men dressed as women and",fear,0.9976274371147156
208,Kentucky,The American state {} makes me feel,The American state Kentucky makes me feel like a fucking failure. Like a little boy I once was.,sadness,0.9987792372703552
209,Kentucky,I feel that the American state {} is a,I feel that the American state Kentucky is a bit different than others. It has one of the highest,joy,0.9904629588127136
210,Kentucky,The American state of {}’s people feel that,The American state of Kentucky’s people feel that they must continue to keep and use the private,joy,0.7619959115982056
211,Kentucky,The American state of {}’s people can agree that,The American state of Kentucky’s people can agree that their governor is a little bit crazy and,fear,0.681019127368927
